,Brand,Current_price,Discount,Avg_review_outof5,Num_reviews,Product_category,Date_retrieved
Garmin Fenix 6X Pro Solar with Vented Titanium Brace - Unisex,Garmin,1569.99,0,4.4,36,cycling,2020-10-17
Planet Bike Micro Mite 2.0 Mini pump,Planet Bike,15,0,2.7,23,cycling,2020-10-17
GU Espresso Love Gel,GU,2.25,0,5,3,cycling,2020-10-17
Garmin Edge 830,Garmin,549.99,0,4.2,246,cycling,2020-10-17
Delta Two Bike Gravity Stand,Delta,109.95,0,4.2,66,cycling,2020-10-17
Planet Bike 16g Threaded CO2 Cartridge Package,Planet Bike,35,0,4.6,29,cycling,2020-10-17
Race Face Traverse Shorts - Women's,Race Face,74.93,42,3.5,2,cycling,2020-10-17
Burley Encore X Child Trailer - Infants to Children,Burley,799.95,0,4.8,61,cycling,2020-10-17
Timbuk2 Rogue Backpack - Unisex,Timbuk2,59.94,29,4.3,174,cycling,2020-10-17
Garmin Edge 830 Bundle,Garmin,679.99,0,4.3,243,cycling,2020-10-17
Showers Pass Refuge Pants - Men's,Showers Pass,319.95,0,4.6,57,cycling,2020-10-17
Park Tool VP-1 Vulcanizing Patch Kit,Park Tool,2.5,0,3,4,cycling,2020-10-17
Pearl Izumi Amfib Tights - Women's,Pearl Izumi,189.95,0,0,0,cycling,2020-10-17
Castelli Entrata V Short Sleeve Jersey - Men's,Castelli,134.95,0,3.8,4,cycling,2020-10-17
Garmin Edge 1030 Bundle,Garmin,719.94,20,5,1,cycling,2020-10-17
Shimano XC1 Cycling Shoes - Women's,Shimano,129.95,0,0,0,cycling,2020-10-17
Garmin Forerunner 45S,Garmin,279.95,0,4.2,243,cycling,2020-10-17
Garmin Forerunner 745 Smartwatch - Unisex,Garmin,699.95,0,0,0,cycling,2020-10-17
Skratch Labs Sport Hydration Lemons & Limes,Skratch Labs,27.95,0,4.5,76,cycling,2020-10-17
Lezyne KTV Drive Light Set,Lezyne,64.99,0,3,2,cycling,2020-10-17
Garmin Forerunner 45,Garmin,279.95,0,4.2,247,cycling,2020-10-17
Garmin Cadence Sensor 2,Garmin,54.99,0,3.3,3,cycling,2020-10-17
Garmin Fenix 6X Pro Solar - Unisex,Garmin,1369.99,0,4.4,37,cycling,2020-10-17
Kali Pace LDL Bicycle Helmet - Unisex,Kali,89.95,0,5,1,cycling,2020-10-17
MEC 1.1mm Stainless Steel Slick Gear Cable,MEC,2.5,0,3.2,6,cycling,2020-10-17
Light & Motion Urban 500 Light,Light,65,0,3,18,cycling,2020-10-17
Nuun Electrolyte Replacement Tablets Strawberry Lemon,Nuun,8.95,0,3.8,5,cycling,2020-10-17
Honey Stinger GF Salted Caramel Waffle,Honey Stinger,2.05,0,4,1,cycling,2020-10-17
Park Tool BCB-4.2 Bike Cleaning Brush Set,Park Tool,29,0,5,3,cycling,2020-10-17
Garmin Forerunner 945 Smartwatch,Garmin,829.95,0,4.4,196,cycling,2020-10-17
Honey Stinger Organic Energy Chews Orange Blossom,Honey Stinger,2.6,0,5,1,cycling,2020-10-17
"MEC 700X32-35C (27""x1 1/4) Tube Schrader Valve",MEC,5,0,2.1,15,cycling,2020-10-17
Lezyne Strip Drive Light,Lezyne,54.99,0,4,4,cycling,2020-10-17
MEC Sphere 500 USB Front Light,MEC,48,0,3.4,24,cycling,2020-10-17
Cannondale 2020 Habit 3 Bicycle - Women's,Cannondale,2700,0,0,0,cycling,2020-10-17
GU Salted Caramel Gel,GU,2.25,0,5,8,cycling,2020-10-17
Pearl Izumi Quest Road Cycling Shoes - Women's,Pearl Izumi,139.95,0,0,0,cycling,2020-10-17
Park Tool MLP-1.2 Master Link Pliers,Park Tool,23.5,0,4.7,3,cycling,2020-10-17
Nuun Sport Electrolyte Replacement Tablets Lemon Lime,Nuun,8.95,0,3.7,21,cycling,2020-10-17
SRAM PC-971 9 Speed Chain,SRAM,28,0,4,16,cycling,2020-10-17
MEC Logic II Sunglasses - Unisex,MEC,35.95,0,3.4,18,cycling,2020-10-17
MEC 700 x 35-43C Tube Schrader Valve,MEC,5,0,2,25,cycling,2020-10-17
Showers Pass Crosspoint Softshell Waterproof Gloves - Men's,Showers Pass,114.95,0,4.2,30,cycling,2020-10-17
MEC Midtown Helmet - Unisex,MEC,34.95,0,5,1,cycling,2020-10-17
Castelli Diluvio C Shoe Covers - Unisex,Castelli,42.22,35,1.9,8,cycling,2020-10-17
Park Tool PPL-1 Polytube 1000 Lubricant 4oz/118ml,Park Tool,11,0,4.5,2,cycling,2020-10-17
Bridgedale Waterproof Breathable Midweight Storm Boot Socks - Unisex,Bridgedale,59.95,0,4.7,3,cycling,2020-10-17
Honey Stinger GF Cinnamon Waffle,Honey Stinger,2.05,0,5,1,cycling,2020-10-17
MEC 1.1mm Teflon Slick Stainless Steel Gear Cable,MEC,5,0,4.6,5,cycling,2020-10-17
Castelli Lightness 2 Gloves - Men's,Castelli,49.95,0,0,0,cycling,2020-10-17
Nuun Sport  & Caffeine Electrolyte Replacement Tablets Wildberry,Nuun,8.95,0,4.7,3,cycling,2020-10-17
Wahoo Fitness Elemnt Bolt GPS Bundle,Wahoo Fitness,469.95,0,0,0,cycling,2020-10-17
Showers Pass Helmet Cover - Unisex,Showers Pass,49.95,0,4.7,18,cycling,2020-10-17
Showers Pass Midweight Waterproof Socks - Unisex,Showers Pass,49.95,0,4.4,99,cycling,2020-10-17
Delta Leonardo Bike Storage Rack,Delta,20.95,0,3.8,39,cycling,2020-10-17
Park Tool FR-5.2 Cassette Lockring Remover,Park Tool,9,0,5,3,cycling,2020-10-17
MEC Chain Cleaner,MEC,24.95,0,2.6,13,cycling,2020-10-17
Nuun Sport & Caffeine Electrolytes Replacement Tab,Nuun,8.95,0,3.7,3,cycling,2020-10-17
45NRTH Ragnarok Transition Shoes - Unisex,45NRTH,275.95,0,4.2,4,cycling,2020-10-17
Polar Bottle Breakaway Insulated 710ml Water Bottle,Polar Bottle,19.95,0,4,1,cycling,2020-10-17
Castelli Toe Thingy 2 - Unisex,Castelli,19.95,0,4.8,8,cycling,2020-10-17
Honey Stinger Mango Orange Energy Gel,Honey Stinger,1.95,0,3.8,987,cycling,2020-10-17
Pearl Izumi Sugar Cropped Pants - Women's,Pearl Izumi,99.95,0,4.4,7,cycling,2020-10-17
Planet Bike Red Zeppelin CO2 Inflator,Planet Bike,19,0,4.4,66,cycling,2020-10-17
Nite Ize SlapLit Rechargeable LED Slap Wrap,Nite Ize,25.95,0,3.3,3,cycling,2020-10-17
MEC 700 x 35-43C Tube (48mm Presta Valve),MEC,5,0,1.3,31,cycling,2020-10-17
Castelli Fondo Long Sleve Full-Zip Jersey - Men's,Castelli,154.95,0,0,0,cycling,2020-10-17
Park Tool TL-1.2 Tire Levers (3),Park Tool,6.5,0,3.7,6,cycling,2020-10-17
Nuun Hydration Immunity Tablets Blueberry Tangerine,Nuun,9.95,0,0,0,cycling,2020-10-17
Garmin Fenix 6S Pro Solar - Unisex,Garmin,1189.95,0,4.4,106,cycling,2020-10-17
MEC Larkin Sunglasses - Unisex,MEC,59.95,0,5,1,cycling,2020-10-17
DU/ER Adventure Pants - Men's,DU/ER,147.95,0,4.7,10,cycling,2020-10-17
Honey Stinger Fruit Smoothie Organic Energy Gel,Honey Stinger,1.95,0,3.5,2,cycling,2020-10-17
Wahoo Fitness RPM Speed/Cadence Bundle,Wahoo Fitness,114.95,0,4.4,181,cycling,2020-10-17
SRAM PC-X1 11 Speed Chain,SRAM,38,0,0,0,cycling,2020-10-17
Bridgedale Storm Lightweight Boot Socks - Unisex,Bridgedale,59.95,0,4.7,3,cycling,2020-10-17
Showers Pass Atlas Jacket - Men's,Showers Pass,394.95,0,4.7,18,cycling,2020-10-17
Castelli Entrata Shoecovers - Men's,Castelli,64.95,0,0,0,cycling,2020-10-17
Endurance Tap Tap Maple Energy Gel,Endurance Tap,3.3,0,4.7,14,cycling,2020-10-17
Nuun Sport Electrolyte Replacement Tablets Citrus,Nuun,8.95,0,5,2,cycling,2020-10-17
Clif Shot Shot Bloks Fast Pak Citrus,Clif Shot,2.55,0,3.8,4,cycling,2020-10-17
Kali Zoka Youth Full Face Bicycle Helmet - Youths,Kali,129.95,0,0,0,cycling,2020-10-17
MEC Mountain Fountain 14 Hydration Pack - Unisex,MEC,89.95,0,4.7,9,cycling,2020-10-17
RXBAR Chocolate Sea Salt,RXBAR,2.95,0,4,3,cycling,2020-10-17
GU Caramel Macchiato Gel,GU,2.25,0,4,1,cycling,2020-10-17
SRAM PC-830 8 Speed Chain,SRAM,12,0,3.1,14,cycling,2020-10-17
Pro Gold Xtreme Chain Lube 4oz/118ml,Pro Gold,16,0,5,1,cycling,2020-10-17
MEC Crankum Shorts - Women's,MEC,64.95,40,3.9,15,cycling,2020-10-17
Probar Peanut Butter Chocolate Chip Bar (Meal),Probar,3.7,0,5,4,cycling,2020-10-17
Clif Shot Shot Bloks Fast Pak Strawberry,Clif Shot,2.55,0,4.2,5,cycling,2020-10-17
Schwalbe Ice Spiker Pro 27.5 Wire Tire,Schwalbe,144.95,0,4,3,cycling,2020-10-17
Honey Stinger Acai Pomegranate Organic Energy Gel,Honey Stinger,1.95,0,4.2,5,cycling,2020-10-17
Showers Pass Club Convertible 2 Pants - Men's,Showers Pass,224.95,0,4.6,27,cycling,2020-10-17
GU Mandarin Orange Gel,GU,2.25,0,2.5,2,cycling,2020-10-17
Ride Concepts Livewire Shoes - Unisex,Ride Concepts,150,0,4.8,4,cycling,2020-10-17
Burley Ski Kit - Children,Burley,259.95,0,4,4,cycling,2020-10-17
Honey Stinger Strawberry Kiwi Energy Gel,Honey Stinger,1.95,0,3,3,cycling,2020-10-17
Pearl Izumi Amfib Gel Gloves - Men's,Pearl Izumi,109.95,0,0,0,cycling,2020-10-17
Feedback Sports RAKK Bicycle Stand,Feedback Sports,54.95,0,4.5,22,cycling,2020-10-17
Park Tool CT-5 Mini Chain Brute Chain Tool,Park Tool,23.5,0,3.9,8,cycling,2020-10-17
Castelli Nano Flex 3G Legwarmers - Unisex,Castelli,94.95,0,4,1,cycling,2020-10-17
Shimano SM-SH11 SPD-SL 6-Degree Cleats,Shimano,39.95,0,4.3,12,cycling,2020-10-17
Pearl Izumi Thermal Cycling Bib Tights - Men's,Pearl Izumi,254.95,0,0,0,cycling,2020-10-17
Nite Ize Wraptor Rotating Smartphone Bar Mount,Nite Ize,26,0,4.4,23,cycling,2020-10-17
Hornby Organic Chocolate Espresso Bar,Hornby Organic,3.4,0,4,5,cycling,2020-10-17
Honey Stinger Organic Energy Chews Pomegranate,Honey Stinger,2.6,0,5,12,cycling,2020-10-17
WD-40 Bike Chain Cleaner and Degreaser,WD-40,9.95,0,3.9,7,cycling,2020-10-17
MEC Division 20L Pannier,MEC,89.95,0,3.5,11,cycling,2020-10-17
Suunto 7 Watch - Unisex,Suunto,584.97,10,4.2,72,cycling,2020-10-17
Park Tool TW-5.2 Torque Wrench,Park Tool,159.95,0,5,2,cycling,2020-10-17
Pearl Izumi Quest Thermal Jersey - Women's,Pearl Izumi,119.95,0,4,1,cycling,2020-10-17
MEC Contact Handlebar Tape,MEC,19.95,40,2.8,4,cycling,2020-10-17
Park Tool AWS-10 Folding Hex Wrench,Park Tool,15,0,5,1,cycling,2020-10-17
Seattle Sports Ankle Strap,Seattle Sports,4.5,0,2.4,5,cycling,2020-10-17
Filzer RV Bike Mirror,Filzer,12,0,2.5,11,cycling,2020-10-17
Pearl Izumi Thermal Lite Gloves - Men's,Pearl Izumi,31.95,0,0,0,cycling,2020-10-17
GU Salted Watermelon Gel,GU,2.25,0,4.5,4,cycling,2020-10-17
Castelli Diluvio UL Shoecovers - Men's,Castelli,64.95,0,0,0,cycling,2020-10-17
Cat Eye Velo Wireless Bike Computer,Cat Eye,59.95,0,5,1,cycling,2020-10-17
MEC Ruby Rear Light,MEC,11.95,0,2.7,22,cycling,2020-10-17
Probar Superfruit Slam Bar (Meal),Probar,3.7,0,3.7,3,cycling,2020-10-17
Salomon Trailblazer 20L Pack - Unisex,Salomon,99.95,0,4.8,5,cycling,2020-10-17
MEC Cork Tape with Gel,MEC,11.5,0,4.4,51,cycling,2020-10-17
Park Tool CN-10 Professional Cable/Housing Cutters,Park Tool,49.95,0,5,7,cycling,2020-10-17
GU Vanilla Bean Gel,GU,2.25,0,4,2,cycling,2020-10-17
Honey Stinger Chocolate Waffle,Honey Stinger,2.05,0,4,2,cycling,2020-10-17
Park Tool GP-2 Glueless Patches,Park Tool,6.5,0,4.4,9,cycling,2020-10-17
MEC Clipless Pedals,MEC,42,0,2.1,8,cycling,2020-10-17
GU Campfire S'more Gel,GU,2.25,0,5,3,cycling,2020-10-17
Sportful Reflex Jacket - Men's,Sportful,69.95,0,2.2,6,cycling,2020-10-17
Sombrio Grom's Prodigy Gloves - Children to Youths,Sombrio,27.95,0,3,2,cycling,2020-10-17
WPL Bio Bike Wash 946ml,WPL,16.95,0,3,4,cycling,2020-10-17
Hornby Organic Chocolate Chip Peanut Butter Bar,Hornby Organic,3.4,0,5,2,cycling,2020-10-17
GU Jet Blackberry Gel,GU,2.25,0,3,1,cycling,2020-10-17
Pearl Izumi Amfib Lobster Gel Gloves - Men's,Pearl Izumi,119.95,0,0,0,cycling,2020-10-17
MEC Dimension Sunglasses - Unisex,MEC,34.95,0,4,3,cycling,2020-10-17
MEC 26 x 2.20-2.40 Tube (48mm Presta Valve),MEC,6,0,1.8,8,cycling,2020-10-17
Shimano RP3 Cycling Shoes - Women's,Shimano,118.94,30,0,0,cycling,2020-10-17
Castelli Puro 3 Long Sleve Full-Zip Jersey - Men's,Castelli,164.95,0,0,0,cycling,2020-10-17
Clif Shot Shot Bloks Fast Pak Tropical Punch,Clif Shot,2.55,0,3.7,3,cycling,2020-10-17
Pearl Izumi Attack Shorts - Men's,Pearl Izumi,99.95,0,2,3,cycling,2020-10-17
45NRTH Gravdal Studded Commuter 700 x 38c Wire Tire,45NRTH,104.95,0,4.1,9,cycling,2020-10-17
Platypus Duthie A.M. Backpack - Unisex,Platypus,159.95,0,5,5,cycling,2020-10-17
Darn Tough Vertex Ultra Light Cushion Crew - Women's,Darn Tough,25.95,0,5,1,cycling,2020-10-17
Race Face Conspiracy Jacket - Men's,Race Face,249.95,0,0,0,cycling,2020-10-17
Five Ten Freerider Cycling Shoes - Women's,Five Ten,149.95,0,4,8,cycling,2020-10-17
Shimano RC7 Cycling Shoes - Unisex,Shimano,299.95,0,5,1,cycling,2020-10-17
MEC Lift Sunglasses - Unisex,MEC,74.95,0,3.8,13,cycling,2020-10-17
Castelli Meno Wind Tights - Women's,Castelli,179.95,0,0,0,cycling,2020-10-17
End Zone GelTech Road Bike Seat Pad - Unisex,End Zone,18,0,3,4,cycling,2020-10-17
Patagonia Capilene Midweight Bike Jersey - Women's,Patagonia,69.3,30,3.5,2,cycling,2020-10-17
Ryders Eyewear Strider Sunglasses - Unisex,Ryders Eyewear,89.95,0,4.3,3,cycling,2020-10-17
MEC Vapour Daypack - Unisex,MEC,109.95,45,4.5,12,cycling,2020-10-17
Nuun Sport Electrolyte Replacement Tablets Tropical,Nuun,8.95,0,4,4,cycling,2020-10-17
GU Chocolate Outrage Gel,GU,2.25,0,4.5,2,cycling,2020-10-17
Pearl Izumi Quest Long Sleeve Jersey - Men's,Pearl Izumi,89.95,0,5,1,cycling,2020-10-17
Showers Pass Transit Waterproof Cycling Pants - Women's,Showers Pass,149.95,0,4.8,13,cycling,2020-10-17
Showers Pass Transit Jacket CC - Women's,Showers Pass,199.95,0,4,2,cycling,2020-10-17
MEC 1.6mm Stainless Steel Brake Cable,MEC,2.5,0,4,1,cycling,2020-10-17
Nuun Sport  & Caffeine Electrolyte Replacement Tablets Cherry Limeade,Nuun,8.95,0,4.7,6,cycling,2020-10-17
SunRace MX80 11 Speed Cassette,SunRace,125,0,5,3,cycling,2020-10-17
Shimano ME2 Cycling Shoes - Women's,Shimano,97.94,30,4.5,2,cycling,2020-10-17
RXBAR Peanut Butter Chocolate,RXBAR,2.95,0,5,1,cycling,2020-10-17
Probar Base/Core Cookie Dough Bar,Probar,3.4,0,0,0,cycling,2020-10-17
Light & Motion Urban 1000 Trooper Bike Light,Light,115,0,2.4,14,cycling,2020-10-17
Castelli Velocissima 2 Knickers - Women's,Castelli,149.95,0,0,0,cycling,2020-10-17
Polar Bottle Breakaway Insulated 590ml Water Bottle,Polar Bottle,18.95,0,0,0,cycling,2020-10-17
Shimano RC1 Cycling Shoes - Women's,Shimano,129.95,0,0,0,cycling,2020-10-17
GU Tri Berry Gel,GU,2.25,0,1,2,cycling,2020-10-17
Ciele Athletics Go Cap Standard - Unisex,Ciele Athletics,44.95,0,0,0,cycling,2020-10-17
SRAM PC-XX1 EAGLE 12 Speed Chain,SRAM,114.95,0,0,0,cycling,2020-10-17
Castelli Entrata Shorts - Men's,Castelli,124.95,0,5,3,cycling,2020-10-17
GU Cola Me Happy Gel,GU,2.25,0,0,0,cycling,2020-10-17
Continental Grand Prix 5000 700C Folding Tire,Continental,99.95,0,4.2,5,cycling,2020-10-17
Abus Ultra 410 SH34 U-Lock 12mm X 170mm,Abus,64.99,0,0,0,cycling,2020-10-17
Probar Whole Berry Blast (Meal),Probar,3.7,0,5,1,cycling,2020-10-17
Pearl Izumi Escape Quest Bib Shorts - Men's,Pearl Izumi,99.95,0,4,1,cycling,2020-10-17
Pearl Izumi Barrier Skull Cap - Unisex,Pearl Izumi,39.95,0,3.3,6,cycling,2020-10-17
Race Face Stage Shorts - Men's,Race Face,144.95,0,4,2,cycling,2020-10-17
Timbuk2 Especial Medio Backpack - Unisex,Timbuk2,184.95,0,4.4,113,cycling,2020-10-17
Seattle Sports Safety Sash - Unisex - Unisex,Seattle Sports,14,0,3.5,4,cycling,2020-10-17
Timbuk2 Spire Pack - Unisex,Timbuk2,91.94,20,4.3,204,cycling,2020-10-17
Deuter Race EXP Air Daypack - Unisex,Deuter,119.95,0,4.3,10,cycling,2020-10-17
Seattle Sports Ankle Strap - Scotchlite,Seattle Sports,4.5,0,3,2,cycling,2020-10-17
Castelli Idro 2 Jacket - Men's,Castelli,499.95,0,0,0,cycling,2020-10-17
Continental Contact Plus 700C Reflex Wire Tire,Continental,34,0,3.8,25,cycling,2020-10-17
Wahoo Fitness TickrFit Heart Rate Monitor Arm Band - Unisex,Wahoo Fitness,108.95,0,4.2,209,cycling,2020-10-17
MEC World Tour 30L Pannier,MEC,99.95,0,3.8,12,cycling,2020-10-17
Filzer Happy Chamois Cream 236ml,Filzer,21.95,0,5,5,cycling,2020-10-17
Planet Bike Sideload Bottle Cage,Planet Bike,10,0,3.4,8,cycling,2020-10-17
Magnum 3039 U-Lock & Cable,Magnum,36,0,3.2,41,cycling,2020-10-17
MEC 29 x 2.20-2.40 Tube (48mm Presta Valve),MEC,6,0,1.8,5,cycling,2020-10-17
Mosa CO2 Cartridges - 16g,Mosa,1.95,0,0,0,cycling,2020-10-17
Sombrio Summit Shorts - Women's,Sombrio,80.97,40,4.3,6,cycling,2020-10-17
Castelli Emergency Rain Jacket - Men's,Castelli,154.95,0,5,1,cycling,2020-10-17
MEC Attack Cycling Helmet - Unisex,MEC,72.95,0,3.8,8,cycling,2020-10-17
Honey Stinger Chocolate Energy Gel,Honey Stinger,1.95,0,3.5,2,cycling,2020-10-17
Pearl Izumi Bioviz Barrier Jacket - Men's,Pearl Izumi,174.95,0,0,0,cycling,2020-10-17
Filzer DingDing Bike Bell,Filzer,7.5,0,2.7,30,cycling,2020-10-17
Castelli Velocissima 2 Bib Shorts - Women's,Castelli,107.22,35,0,0,cycling,2020-10-17
MEC 26 x 2.20-2.40 Tube Schrader Valve,MEC,6,0,1,2,cycling,2020-10-17
Showers Pass Syncline CC Jacket - Women's,Showers Pass,169.95,0,3.8,4,cycling,2020-10-17
"Rubbers 27.5 x 1.9 - 2.3"" Tube (48mm Presta Valve)",Rubbers,8,0,3,2,cycling,2020-10-17
WPL ForkBoost Lube 120ml,WPL,12.95,0,4.9,16,cycling,2020-10-17
SRAM PC1170 11 Speed Chain,SRAM,54.95,0,3,2,cycling,2020-10-17
WPL Absolute Bike Grease 113g,WPL,14.95,0,5,12,cycling,2020-10-17
MEC Whirlwind Cycling Helmet - Infants to Children,MEC,24.95,0,4.4,7,cycling,2020-10-17
Showers Pass Transit Pants - Men's,Showers Pass,149.95,0,4.5,60,cycling,2020-10-17
RXBAR Blueberry,RXBAR,2.95,0,0,0,cycling,2020-10-17
MEC Chilko Cycling Helmet - Children to Youths,MEC,32.95,0,4.4,5,cycling,2020-10-17
Patagonia Dirt Roamer Storm Pants - Men's,Patagonia,339,0,0,0,cycling,2020-10-17
MEC Anti-Slip Handlebar Tape,MEC,23,0,4.2,20,cycling,2020-10-17
Smith Trace MIPS Helmet - Unisex,Smith,300,0,5,1,cycling,2020-10-17
"DU/ER Performance Denim Slim Pants (32"" Inseam) - Men's",DU/ER,139.95,0,5,9,cycling,2020-10-17
MEC Sequence Sunglasses - Unisex,MEC,74.95,20,3,7,cycling,2020-10-17
Platypus Siouxon 15L Pack - Unisex,Platypus,119.99,33,4.2,4,cycling,2020-10-17
Castelli Squadra Er Jacket - Men's,Castelli,54.95,0,1,2,cycling,2020-10-17
Pearl Izumi Amfib Shoe Cover - Women's,Pearl Izumi,119.95,0,0,0,cycling,2020-10-17
MEC 27.5 x 2.20-2.40 Tube (48mm Presta Valve),MEC,6,0,1.7,6,cycling,2020-10-17
Gregory Avos 10 Hydration Pack - Women's,Gregory,139.95,0,5,3,cycling,2020-10-17
MEC Dash Cycling Helmet - Children,MEC,28.95,0,2.3,3,cycling,2020-10-17
Smith Venture MIPS Helmet - Unisex,Smith,140,0,2,1,cycling,2020-10-17
RXBAR Coconut Chocolate,RXBAR,2.95,0,5,1,cycling,2020-10-17
MEC Compass Sunglasses - Unisex,MEC,74.95,0,3,12,cycling,2020-10-17
GU Lemon Sublime Gel,GU,2.25,0,5,1,cycling,2020-10-17
EVOC Seat Bag,EVOC,40,0,3.2,5,cycling,2020-10-17
Shimano XC5 Cycling Shoes - Unisex,Shimano,219.95,0,5,1,cycling,2020-10-17
Shimano RC3 Cycling Shoes - Women's,Shimano,179.95,0,0,0,cycling,2020-10-17
Schwalbe Marathon Winter Plus SmartGuard HS 396 29in.,Schwalbe,109.95,0,2,1,cycling,2020-10-17
Wellgo Replacement Keo Cleats (6 Degrees Float),Wellgo,15,0,3.7,6,cycling,2020-10-17
Park Tool CC-2C Chain Wear Indicator,Park Tool,39,0,5,3,cycling,2020-10-17
Shimano CT5W Cycling Shoes - Women's,Shimano,149.95,0,3,2,cycling,2020-10-17
MEC 29 x 1.75-2.125 Tube (48mm Presta Valve),MEC,6,0,2.6,5,cycling,2020-10-17
KMC x8.93 7/8 Speed Chain,KMC,14.5,0,4.3,36,cycling,2020-10-17
Shimano ME3 Cycling Shoes - Women's,Shimano,118.94,30,0,0,cycling,2020-10-17
MEC 20 x 1.75-2.125 Tube Schrader Valve,MEC,5,0,2.6,5,cycling,2020-10-17
Rubbers 700 x 23-25C Tube (Black 60mm Presta Valve),Rubbers,8,0,2.3,6,cycling,2020-10-17
Race Face Trigger Gloves - Unisex,Race Face,39.95,0,5,1,cycling,2020-10-17
Timbuk2 Scholar Tote Pack - Unisex,Timbuk2,74.93,35,0,0,cycling,2020-10-17
Sombrio Badass Shorts - Men's,Sombrio,65.97,40,3.4,7,cycling,2020-10-17
Two Wheel Gear Pannier Backpack Convertible 2.0 PLUS - Unisex,Two,199.95,0,4.6,5,cycling,2020-10-17
Castelli Velocissima Tights - Women's,Castelli,164.95,0,0,0,cycling,2020-10-17
"Duro City Cavalier 26"" Wire Bead Tire",Duro,19,0,3.3,69,cycling,2020-10-17
Patagonia Dirt Craft Bike Shorts - Men's,Patagonia,199,0,0,0,cycling,2020-10-17
MEC V-Brake Shoe/Pad Assembly,MEC,10,0,4,20,cycling,2020-10-17
GU Gingerade Gel,GU,2.25,0,4,3,cycling,2020-10-17
Ride Concepts Hellion Shoes - Unisex,Ride Concepts,200,0,2.5,2,cycling,2020-10-17
Timbuk2 Tail Light Seat Pack,Timbuk2,19.93,0,3,5,cycling,2020-10-17
Probar Base/Core Peanut Butter Chocolate Bar,Probar,3.4,0,4.5,2,cycling,2020-10-17
Sportful Kelly Short Sleeve Jersey - Women's,Sportful,124.95,0,0,0,cycling,2020-10-17
Honey Stinger Almond Butter Dark Chocolate Organic Cracker,Honey Stinger,2.95,0,4.1,673,cycling,2020-10-17
Showers Pass Crosspoint Softshell Waterproof Gloves - Women's,Showers Pass,114.95,0,3.1,7,cycling,2020-10-17
MEC Tire Lever Set,MEC,3.5,0,1,3,cycling,2020-10-17
MEC 1.5mm Stainless Steel Teflon Brake Cable,MEC,4.5,0,4.5,2,cycling,2020-10-17
Saltstick Caps Electrolyte Replenisher,Saltstick,29.95,0,5,11,cycling,2020-10-17
Nuun Vitamins 4 Pack,Nuun,31.95,0,4.2,4,cycling,2020-10-17
GU Roctane Blueberry Pomegranate Gel,GU,3.5,0,0,0,cycling,2020-10-17
Shimano Deore XT CS-M8000 11 Speed 11-46 Cassette,Shimano,159.95,0,4,1,cycling,2020-10-17
Wahoo Fitness Elemnt Bolt GPS,Wahoo Fitness,329.95,0,0,0,cycling,2020-10-17
Race Face Agent Winter Pants - Men's,Race Face,189.95,0,1,1,cycling,2020-10-17
Hornby Organic Oatmeal Raisin Bar,Hornby Organic,3.4,0,5,3,cycling,2020-10-17
RXBAR Chocolate Chip,RXBAR,2.95,0,0,0,cycling,2020-10-17
Sportful Hot Pack 6 Jacket - Women's,Sportful,129.95,0,0,0,cycling,2020-10-17
MEC World Tour 12L Pannier,MEC,79.95,0,4.8,4,cycling,2020-10-17
Magnum 3003 U-Lock & Cable,Magnum,38,0,3,75,cycling,2020-10-17
Continental Top Contact Winter II 700 x 37 Reflex Folding,Continental,79,0,5,3,cycling,2020-10-17
Clif Shot Shot Bloks Fast Pak Black Cherry,Clif Shot,2.55,0,5,2,cycling,2020-10-17
Garmin Forerunner 235 GPS Running Watch - Unisex,Garmin,245.99,0,3.7,27,cycling,2020-10-17
Continental Grand Prix 5000 TL 700 Tire,Continental,119.95,0,5,1,cycling,2020-10-17
MEC 26 x 1.25-1.5 Tube Schrader Valve,MEC,5,0,1.6,19,cycling,2020-10-17
MET Vinci MIPS Helmet - Unisex,MET,150,0,5,4,cycling,2020-10-17
Pearl Izumi X-Alp Canyon Cycling Shoes - Women's,Pearl Izumi,149.95,0,4,2,cycling,2020-10-17
Garmin Edge 830 MTB Bundle,Garmin,649.99,0,4.3,243,cycling,2020-10-17
GoMacro Peanut Butter + Chocolate Chip Bar,GoMacro,3.9,0,5,2,cycling,2020-10-17
MEC City Light Pedals,MEC,44.95,0,3.3,35,cycling,2020-10-17
Magnum 3016 Combo Cable Lock,Magnum,18,0,2.4,16,cycling,2020-10-17
Planet Bike Quick Stop 10mm x 1.8m Combination Cable Lock,Planet Bike,22,0,3.2,50,cycling,2020-10-17
EVOC Tour Seat Bag,EVOC,55,0,0,0,cycling,2020-10-17
MEC Basic Slip-on Grip,MEC,6,0,3.5,6,cycling,2020-10-17
Planet Bike Cascadia II Road Fenders,Planet Bike,54.95,0,3.7,23,cycling,2020-10-17
Gregory Amasa 10 Hydration Pack - Women's,Gregory,119.95,0,4.5,2,cycling,2020-10-17
Pearl Izumi Escape Sugar 3/4 Cycling Tights - Women's,Pearl Izumi,49.93,50,1.7,3,cycling,2020-10-17
Suunto 3 Watch - Unisex,Suunto,299.95,0,4.3,3,cycling,2020-10-17
"Schwalbe Ice Spiker Pro HS 379 26"" Wire Tire",Schwalbe,139.95,0,4.5,22,cycling,2020-10-17
