,Brand,Current_price,Discount,Avg_review_outof5,Num_reviews,Product_category,Date_retrieved
,Brand,Current_price,Discount,Avg_review_outof5,Num_reviews,Product_category,Date_retrieved
The North Face Ultra Fastpack IV Mid FutureLight Light Trail Shoes - Men's,The North Face,199.99,0,1,2,footwear,2020-10-17
Scarpa Maverick Mid Gore-Tex Hiking Boots - Men's,Scarpa,199.95,0,0,0,footwear,2020-10-17
Timberland Davis Square Leather and Fabric Shoes - Men's,Timberland,99.95,0,4.6,85,footwear,2020-10-17
La Sportiva Trango Tech Leather Gore-Tex Mountaineering Boots - Men's,La Sportiva,329.95,0,4.3,3,footwear,2020-10-17
Columbia Newton Ridge Plus II Waterproof Hiking Boots - Men's,Columbia,139.95,0,4.6,664,footwear,2020-10-17
New Balance 1400v6 Road Running Shoes - Men's,New Balance,129.95,0,5,1,footwear,2020-10-17
Vasque Talus AT Ultradry Hiking Boots - Men's,Vasque,179.95,0,3.5,4,footwear,2020-10-17
Oboz Bozeman Low Shoes - Men's,Oboz,159.95,0,0,0,footwear,2020-10-17
Lowa Camino Gore-Tex Backpacking Boots - Men's,Lowa,419.95,0,3.5,2,footwear,2020-10-17
Vibram FiveFingers KSO EVO Shoes - Men's,Vibram,129.95,0,4.5,20,footwear,2020-10-17
Ecco Byway Tred Sneakers - Men's,Ecco,239.95,0,0,0,footwear,2020-10-17
Merrell Bare Access XTR Trail Running Shoes - Men's,Merrell,129.95,0,0,0,footwear,2020-10-17
Vasque Breeze LT Low Gore-Tex Light Trail Shoes - Men's,Vasque,189.95,0,3.8,10,footwear,2020-10-17
Keen Targhee III Slip-On Shoes - Men's,Keen,129.95,0,0,0,footwear,2020-10-17
Merrell Thermo Glacier Mid Arctic Grip Waterproof Boots - Men's,Merrell,249.95,0,3.5,4,footwear,2020-10-17
Keen Explore Mid Waterproof Light Trail Shoes - Men's,Keen,159.95,0,5,1,footwear,2020-10-17
Merrell Trail Glove 5 Leather Shoes - Men's,Merrell,159.95,0,5,1,footwear,2020-10-17
Saucony Guide 13 TR Trail Running Shoes - Men's,Saucony,111.94,30,5,1,footwear,2020-10-17
Salomon Outblast TS Waterproof Winter Boots - Men's,Salomon,179.95,0,4.4,5,footwear,2020-10-17
Timberland Groveton Leather Chukkas - Men's,Timberland,99.95,0,4.6,215,footwear,2020-10-17
Baffin Zone Waterproof Winter Boots - Men's,Baffin,179.95,0,3.4,27,footwear,2020-10-17
Scarpa Mojito Outdoor Athletic Shoes - Men's,Scarpa,179.95,0,4.8,17,footwear,2020-10-17
Salomon Outbound Light Trail Shoes - Men's,Salomon,69.93,42,5,3,footwear,2020-10-17
Merrell MQM Flex 2 Gore-Tex Invisible Fit Light Trail Shoes - Men's,Merrell,169.95,0,0,0,footwear,2020-10-17
New Balance Fresh Foam Hierro V5 Gore-Tex Trail Running Shoes - Men's,New Balance,199.95,0,3,1,footwear,2020-10-17
Kodiak Magog Waterproof Insulated Boots - Men's,Kodiak,194.95,0,0,0,footwear,2020-10-17
Zamberlan 1111 Aspen Gore-Tex RR Backpacking Boots - Men's,Zamberlan,409.95,0,4,1,footwear,2020-10-17
Zamberlan 960 Guide Gore-Tex RR Hiking Boots - Men's,Zamberlan,379.95,0,4.7,15,footwear,2020-10-17
La Sportiva Wildcat Trail Running Shoes - Men's,La Sportiva,124.95,0,4.5,55,footwear,2020-10-17
Merrell Coldpack Ice+ Moc Arctic Grip Waterproof Winter Boots - Men's,Merrell,179.95,0,5,1,footwear,2020-10-17
Merrell Moab FST Ice+ Waterproof Thermo Winter Boots - Men's,Merrell,117.58,44,2,4,footwear,2020-10-17
Kodiak Fundy Waterproof Insulated Boots - Men's,Kodiak,179.95,0,0,0,footwear,2020-10-17
Zamberlan 205 Stroll Gore-Tex Light Trail Shoes - Men's,Zamberlan,219.95,0,0,0,footwear,2020-10-17
Saucony Peregrine 10 Trail Running Shoes - Men's,Saucony,149.95,0,5,1,footwear,2020-10-17
Keen Targhee III Casual Shoes - Men's,Keen,139.95,0,3,2,footwear,2020-10-17
La Sportiva Boulder X Approach Shoes - Men's,La Sportiva,139.95,0,4.7,48,footwear,2020-10-17
Keen Austin Outdoor Lifestyle Shoes - Men's,Keen,149.95,0,3.6,58,footwear,2020-10-17
Timberland Norton Ledge Warm Lined Waterproof Boots - Men's,Timberland,159.95,0,4.8,25,footwear,2020-10-17
Brooks Ghost 12 Gore-Tex Road Running Shoes - Men's,Brooks,128.93,30,4,81,footwear,2020-10-17
Merrell Trail Glove 5 Eco Trail Running Shoes - Men's,Merrell,159.95,0,0,0,footwear,2020-10-17
Kodiak Rover II Arctic Grip SaltShield Waterproof Insulated Boots - Men's,Kodiak,194.95,0,2.5,2,footwear,2020-10-17
Saucony Peregrine ICE+ Trail Running Shoes - Men's,Saucony,189.95,0,5,1,footwear,2020-10-17
Bogs Ovecast Chelsea Rain Boots - Men's,Bogs,84.95,0,0,0,footwear,2020-10-17
Brooks Ghost 13 Run Visible Road Running Shoes - Men's,Brooks,169.95,0,4.3,323,footwear,2020-10-17
Salomon XA Wild Gore-Tex Trail Running Shoes - Men's,Salomon,189.95,0,3.2,4,footwear,2020-10-17
Keen Newport H2 Sandals - Men's,Keen,119.95,0,3.9,110,footwear,2020-10-17
On Cloudventure Trail Running Shoes - Men's,On,189.95,0,5,1,footwear,2020-10-17
Altra Escalante 2.5 Road Running Shoes - Men's,Altra,179.95,0,0,0,footwear,2020-10-17
Muck Arctic Ice Arctic Grip Tall Winter Boots - Men's,Muck,229.95,0,0,0,footwear,2020-10-17
Columbia SH/FT Outdry Mid Light Trail Shoes - Men's,Columbia,179.95,0,4.3,118,footwear,2020-10-17
Salomon XA Wild Trail Running Shoes - Men's,Salomon,159.95,0,4,7,footwear,2020-10-17
Columbia Trans Alps F.K.T. III Trail Running Shoes - Men's,Columbia,107.94,30,0,0,footwear,2020-10-17
Black Diamond Circuit Shoes - Men's,Black Diamond,119.95,0,5,2,footwear,2020-10-17
Baffin Snow Monster Waterproof Winter Boots - Men's,Baffin,269.95,0,4.3,14,footwear,2020-10-17
Ecco Exostride Synthetic Gore-Tex Sneakers - Men's,Ecco,199.95,0,0,0,footwear,2020-10-17
La Sportiva Baruntse Mountaineering Boots - Men's,La Sportiva,469.93,50,4.8,6,footwear,2020-10-17
Oboz Bridger Premium Mid B-Dry Hiking Shoes - Men's,Oboz,269.95,0,5,1,footwear,2020-10-17
Scarpa Moraine Mid Gore-Tex Light Trail Shoes - Men's,Scarpa,229.95,0,4.5,61,footwear,2020-10-17
Lowa San Francisco Gore-Tex Surround Low Shoes - Men's,Lowa,194.94,25,0,0,footwear,2020-10-17
New Balance Summit Unknown v2 Trail Running Shoes - Men's,New Balance,149.95,0,0,0,footwear,2020-10-17
Olukai Nohea Mesh Slip On - Men's,Olukai,99.95,0,3.8,15,footwear,2020-10-17
Merrell Altalight Mid Waterproof Light Trail Shoes - Men's,Merrell,189.95,0,0,0,footwear,2020-10-17
Brooks Divide Trail Running Shoes - Men's,Brooks,139.95,0,4.3,20,footwear,2020-10-17
Crocs Literide Pacer Shoes - Men's,Crocs,74.95,0,4.6,350,footwear,2020-10-17
Altra Solstice XT Training Shoes - Men's,Altra,139.95,0,5,1,footwear,2020-10-17
Evolv Cruzer Psyche - Men's,Evolv,70.93,40,4,1,footwear,2020-10-17
UGG Union Derby Waterproof Shoes - Men's,UGG,174.95,0,4.8,17,footwear,2020-10-17
New Balance 574 v2 Shoes - Men's,New Balance,109.95,0,5,2,footwear,2020-10-17
Sorel Caribou Waterproof Winter Boots - Men's,Sorel,116.97,40,4.4,410,footwear,2020-10-17
New Balance Solvi V2 Road Running Shoes - Men's,New Balance,139.95,0,0,0,footwear,2020-10-17
Merrell Jungle Moc Shoes - Men's,Merrell,109.05,0,5,1,footwear,2020-10-17
Arc'teryx Norvan VT 2 Trail Running Shoes - Men's,Arc'teryx,189.95,0,3.9,19,footwear,2020-10-17
Black Diamond Session Shoes - Men's,Black Diamond,139.95,0,4.5,2,footwear,2020-10-17
La Sportiva Trango Ice Cube Gore-Tex Boots - Men's,La Sportiva,729.95,0,4,1,footwear,2020-10-17
Bogs Bozeman Tall Waterproof Insulated Boots - Men's,Bogs,174.95,0,4,1,footwear,2020-10-17
Brooks Cascadia 14 Gore-Tex Trail Running Shoes - Men's,Brooks,121.93,30,4,47,footwear,2020-10-17
Stance Polycam Crew Run Socks - Men's,Stance,19.94,31,0,0,footwear,2020-10-17
La Sportiva Nepal Cube Gore-Tex Mountaineering Boots - Men's,La Sportiva,699.95,0,4.4,5,footwear,2020-10-17
Salomon X Ultra 3 Light Trail Shoes - Men's,Salomon,159.95,0,3.8,35,footwear,2020-10-17
Merrell MTL Skyfire Gore-Tex Invisible Fit Trail Running Shoes - Men's,Merrell,159.95,0,0,0,footwear,2020-10-17
Olukai Nohea Moku Shoes - Men's,Olukai,129.95,51,4.7,11,footwear,2020-10-17
Timberland Field Trekker Boots - Men's,Timberland,129.95,0,4.7,42,footwear,2020-10-17
The North Face Ultra Traction FutureLight Trail Running Shoes - Men's,The North Face,149.94,25,5,2,footwear,2020-10-17
Hoka One One Rincon Road Running Shoes - Men's,Hoka,149.95,0,4.5,253,footwear,2020-10-17
Brooks Cascadia 14 Trail Running Shoes - Men's,Brooks,111.93,30,4.1,174,footwear,2020-10-17
Timberland Union Wharf Slip-On Shoes - Men's,Timberland,35.93,40,0,0,footwear,2020-10-17
Black Diamond Technician Shoes - Men's,Black Diamond,199.95,0,5,1,footwear,2020-10-17
The North Face Ultra Fastpack IV FUTURELIGHT Light Trail Shoes - Men's,The North Face,189.99,0,0,0,footwear,2020-10-17
Columbia Vitesse Outdry Light Trail Shoes - Men's,Columbia,159.95,0,4.6,36,footwear,2020-10-17
Vibram V-Train 2.0 Training Shoes - Men's,Vibram,164.95,0,5,1,footwear,2020-10-17
Forsake Maddox Mid Light Trail Shoes - Men's,Forsake,174.95,0,5,3,footwear,2020-10-17
Scarpa Margarita Shoes - Men's,Scarpa,169.95,0,5,4,footwear,2020-10-17
Hoka One One Clifton Edge Road Running Shoes - Men's,Hoka,199.95,0,4.2,70,footwear,2020-10-17
Teva Terra Fi 5 Universal Sandals - Men's,Teva,139.95,0,4.6,162,footwear,2020-10-17
Oboz Arete Low Light Trail Shoes - Men's,Oboz,154.95,0,0,0,footwear,2020-10-17
Olukai Ohana Flip - Men's,Olukai,84.95,0,4.1,15,footwear,2020-10-17
Brooks Revel 4 Road Running Shoes - Men's,Brooks,129.95,0,4.1,62,footwear,2020-10-17
On Cloud Road Running Shoes - Men's,On,159.95,0,0,0,footwear,2020-10-17
Smartwool Spruce Street Crew Socks - Men's,Smartwool,26.95,0,4.8,24,footwear,2020-10-17
MEC Revival Recovery Flip Flops - Men's,MEC,11.97,40,3.9,16,footwear,2020-10-17
New Balance Summit K.O.M. Trail Running Shoes - Men's,New Balance,154.95,0,2.5,2,footwear,2020-10-17
Oboz Livingston Low Slip On Shoes - Men's,Oboz,144.95,0,0,0,footwear,2020-10-17
Brooks Cascadia 14 Trail Running Shoes - Men's,Brooks,159.95,0,4.1,171,footwear,2020-10-17
Teva Hurricane XLT 2 Sandals - Men's,Teva,99.95,0,4.4,295,footwear,2020-10-17
Keen Highland Sneakers - Men's,Keen,139.95,0,4,1,footwear,2020-10-17
UGG South Bay Low Sneakers - Men's,UGG,74.93,40,4,3,footwear,2020-10-17
UGG Butte Waterproof Chelsea Winter Boots - Men's,UGG,214.95,0,0,0,footwear,2020-10-17
Olukai Moloa Shoes - Men's,Olukai,159.95,0,4.8,8,footwear,2020-10-17
Bogs Sauvie Slip on Rain Boots - Men's,Bogs,129.95,0,0,0,footwear,2020-10-17
Forsake Phil Chukka Shoes - Men's,Forsake,79.93,50,4.6,35,footwear,2020-10-17
Saola Mindo Recycled Vegan Shoes - Men's,Saola,89.93,40,0,0,footwear,2020-10-17
Altra Olympus 4 Trail Running Shoes - Men's,Altra,199.95,0,0,0,footwear,2020-10-17
Lowa Locarno Gore-Tex Low Shoes - Men's,Lowa,199.94,26,0,0,footwear,2020-10-17
Keen Voyageur Light Trail Shoes - Men's,Keen,139.95,0,3.2,32,footwear,2020-10-17
Reef One Biodegradable Flips - Men's,Reef,29.94,25,4,1,footwear,2020-10-17
La Sportiva Karakorum Mountaineering Boots - Men's,La Sportiva,399.95,0,3.8,15,footwear,2020-10-17
Merrell MQM Flex 2 Mid Gore-Tex Invisible Fit Light Trail Shoes - Men's,Merrell,189.95,0,3.5,2,footwear,2020-10-17
Saucony Peregrine 10 Invisible Fit Gore-Tex Trail Running Shoes - Men's,Saucony,179.95,0,4,1,footwear,2020-10-17
The North Face Back-To-Berkeley Redux Remtlz Lux Boots - Men's,The North Face,179.99,0,0,0,footwear,2020-10-17
Stance Jimmy Chin Altitude Hike Crew Socks - Men's,Stance,35.95,0,0,0,footwear,2020-10-17
Saola Sequoia Recycled Vegan Shoes - Men's,Saola,59.93,40,4,1,footwear,2020-10-17
Ecco Soft 7 Sneakers - Men's,Ecco,209.95,0,5,1,footwear,2020-10-17
Nike Air Zoom Pegasus 36 Shield Road Running Shoes - Men's,Nike,164.95,0,0,0,footwear,2020-10-17
La Sportiva Kaptiva Trail Running Shoes - Men's,La Sportiva,159.95,0,4.5,23,footwear,2020-10-17
Merrell Fiery Gore-Tex Shoes - Men's,Merrell,159.95,0,5,1,footwear,2020-10-17
Black Diamond Mission LT Shoes - Men's,Black Diamond,159.95,0,0,0,footwear,2020-10-17
Saola Baikal Shoes - Men's,Saola,72,58,2,2,footwear,2020-10-17
Reef One Biodegradable Slides - Men's,Reef,29.94,25,4,3,footwear,2020-10-17
Speedo Surfwalker Pro Mesh Water Shoes - Men's,Speedo,29.95,0,0,0,footwear,2020-10-17
Salomon Sense Ride 3 Trail Running Shoes - Men's,Salomon,159.95,0,4.6,77,footwear,2020-10-17
Teva Voya Flip Sandals - Men's,Teva,45,0,4.4,55,footwear,2020-10-17
Saucony Peregrine 10 ST Trail Running Shoes - Men's,Saucony,149.95,0,0,0,footwear,2020-10-17
La Sportiva Trango Tower Gore-Tex Mountaineering Boots - Men's,La Sportiva,474.95,0,4.1,7,footwear,2020-10-17
New Balance 890v8 Road Running Shoes - Men's,New Balance,159.95,0,0,0,footwear,2020-10-17
Danner Trail 2650 Gore-Tex Trail Shoes - Men's,Danner,171.94,25,3,2,footwear,2020-10-17
Merrell MQM Flex 2 Light Trail Shoes - Men's,Merrell,139.95,0,2.5,2,footwear,2020-10-17
UGG Felton Waterproof Winter Boots - Men's,UGG,249.95,0,4.5,20,footwear,2020-10-17
Altra Lone Peak 4.5 Low Trail Running Shoes - Men's,Altra,159.95,0,4.2,4,footwear,2020-10-17
Salomon Sonic 3 Accelerate Road Running Shoes - Men's,Salomon,126.94,25,4.3,9,footwear,2020-10-17
Keen Targhee III Sandals - Men's,Keen,129.95,0,5,1,footwear,2020-10-17
Teva Tanway Leather Sandals - Men's,Teva,129.95,0,0,0,footwear,2020-10-17
Saola Cannon Knit Recycled Vegan Shoes - Men's,Saola,83.93,40,0,0,footwear,2020-10-17
Ecco Byway Tred Mid Sneakers - Men's,Ecco,269.95,0,0,0,footwear,2020-10-17
Keen Targhee III Open Toe Sandals - Men's,Keen,119.95,0,5,1,footwear,2020-10-17
Hoka One One Arahi 4 Road Running Shoes - Men's,Hoka,179.95,0,4.1,75,footwear,2020-10-17
Stance Combat Crew Socks - Men's,Stance,22.5,0,0,0,footwear,2020-10-17
Timberland Garrison Trail Waterproof Low Hiking Shoes - Men's,Timberland,149.95,0,4.9,33,footwear,2020-10-17
New Balance Minimus Prevail Training Shoes - Men's,New Balance,149.95,0,0,0,footwear,2020-10-17
Brooks Levitate 2 Road Running Shoes - Men's,Brooks,151.96,20,4.1,263,footwear,2020-10-17
Timberland Kendrick Waterproof Chukkas - Men's,Timberland,179.95,0,4.1,47,footwear,2020-10-17
Arc'teryx Konseal FL Gore-Tex Approach Shoes - Men's,Arc'teryx,219.95,0,3.8,23,footwear,2020-10-17
Keen Venture Mid Waterproof Light Trail Shoes - Men's,Keen,219.95,0,0,0,footwear,2020-10-17
New Balance Fresh Foam 1080v10 Road Running Shoes - Men's,New Balance,209.95,0,0,0,footwear,2020-10-17
Timberland Brooklyn Fabric Oxford Shoes - Men's,Timberland,109.95,0,4.5,48,footwear,2020-10-17
Arc'teryx Arakys Approach Shoes - Men's,Arc'teryx,159.95,0,4.2,33,footwear,2020-10-17
Hoka One One Kaha Gore-Tex Light Hiking Shoes - Men's,Hoka,289.95,0,4.5,109,footwear,2020-10-17
The North Face Activist Mid FUTURELIGHT Light Trail Shoes - Men's,The North Face,189.99,0,1,1,footwear,2020-10-17
Brooks Ricochet 2 Road Running Shoes - Men's,Brooks,159.95,0,4,30,footwear,2020-10-17
Sportful Ride 15 Socks - Men's,Sportful,29.95,0,0,0,footwear,2020-10-17
Arc'teryx Konseal LT Approach Shoes - Men's,Arc'teryx,169.95,0,4,7,footwear,2020-10-17
Xero Shoes Mesa Trail Running Shoes - Men's,Xero Shoes,169.95,0,5,1,footwear,2020-10-17
Ecco Yucatan Offroad Sandals - Men's,Ecco,169.95,0,0,0,footwear,2020-10-17
Keen Karraig Mid Waterproof Backpacking Boots - Men's,Keen,155.98,48,4.7,3,footwear,2020-10-17
Wigwam Peak to Pub Gift Box - Men's,Wigwam,48.95,0,0,0,footwear,2020-10-17
Vibram Furoshiki Training Shoes - Men's,Vibram,154.95,0,3,1,footwear,2020-10-17
Reef Stash Biodegradable Slides - Men's,Reef,36.94,26,0,0,footwear,2020-10-17
Timberland Adventure 2.0 Leather and Fabric Oxford Shoes - Men's,Timberland,59.93,40,5,1,footwear,2020-10-17
Kamik Hudson 5 Waterproof Insulated Boots - Men's,Kamik,144.95,0,3,1,footwear,2020-10-17
Salomon OUTline Trail Shoes - Men's,Salomon,139.95,0,3.8,12,footwear,2020-10-17
Oboz Mendenhall Low Shoes - Men's,Oboz,144.95,0,3,2,footwear,2020-10-17
La Sportiva TX2 Approach Shoes - Men's,La Sportiva,99.94,31,4.7,26,footwear,2020-10-17
New Balance Minimus 20v7 Training Shoes - Men's,New Balance,129.95,0,5,2,footwear,2020-10-17
Vibram V-Trek Training Shoes - Men's,Vibram,164.95,0,0,0,footwear,2020-10-17
Columbia Montrail F.K.T. Trail Running Shoes - Men's,Columbia,114.94,30,4.8,5,footwear,2020-10-17
Keen SOLR Sandals - Men's,Keen,119.95,0,5,2,footwear,2020-10-17
Kodiak Grassi Shoes - Men's,Kodiak,47.93,50,0,0,footwear,2020-10-17
Chaco Lowdown Sandals - Men's,Chaco,109.95,0,5,1,footwear,2020-10-17
New Balance Fresh Foam Tempo Road Running Shoes - Men's,New Balance,149.95,0,1,1,footwear,2020-10-17
Salomon Tech Amphib 4 Watershoes - Men's,Salomon,129.95,0,3.2,19,footwear,2020-10-17
Topo Athletic MT-3 Trail Running Shoes - Men's,Topo Athletic,84.93,50,0,0,footwear,2020-10-17
Olukai Alapa Li Shoes - Men's,Olukai,129.95,0,4.8,38,footwear,2020-10-17
Brooks Caldera 4 Trail Running Shoes - Men's,Brooks,159.95,0,4.5,57,footwear,2020-10-17
Stance Conflicted Quarter Run Socks - Men's,Stance,28.95,0,5,1,footwear,2020-10-17
Nike Air Zoom Pegasus 36 Trail Running Shoes - Men's,Nike,164.95,0,5,2,footwear,2020-10-17
New Balance 997 Shoes - Men's,New Balance,71.99,40,0,0,footwear,2020-10-17
"Timberland Premium 6"" Waterproof Rebotl Boots - Men's",Timberland,199.95,0,4.6,40,footwear,2020-10-17
Reef Fanning Low Bottle Opener Flips - Men's,Reef,69.95,0,0,0,footwear,2020-10-17
Brave Soles The Antonio Sandals - Men's,Brave Soles,65.94,31,0,0,footwear,2020-10-17
Merrell Hydrotrekker Shoes - Men's,Merrell,64.93,50,0,0,footwear,2020-10-17
Teva Original Dorado Sandals - Men's,Teva,66.94,26,3.2,6,footwear,2020-10-17
Salomon Predict RA Road Running Shoes - Men's,Salomon,199.95,0,4.5,38,footwear,2020-10-17
Forsake Cascade Shoes - Men's,Forsake,109.95,24,4.8,26,footwear,2020-10-17
Reef Cushion Bounce Phantom Flips - Men's,Reef,40.94,25,0,0,footwear,2020-10-17
Teva Hurricane Drift Sandals - Men's,Teva,40.94,26,3.7,49,footwear,2020-10-17
La Sportiva Ultra Raptor Trail Running Shoes - Men's,La Sportiva,149.95,0,4.8,20,footwear,2020-10-17
Reef Cushion Bounce Phantom LE Flips - Men's,Reef,59.95,0,4.2,43,footwear,2020-10-17
Olukai Nalukai Sandals - Men's,Olukai,129.95,0,4.8,17,footwear,2020-10-17
Hoka One One Elevon 2 Road Running Shoes - Men's,Hoka,199.95,0,4.2,38,footwear,2020-10-17
Salomon Ultra Pro Trail Running Shoes - Men's,Salomon,186.3,0,4.1,41,footwear,2020-10-17
Arc'teryx Norvan SL Trail Running Shoes - Men's,Arc'teryx,169.95,0,4.2,30,footwear,2020-10-17
Columbia SH/FT Mid Breeze Light Trail Shoes - Men's,Columbia,79.93,50,5,10,footwear,2020-10-17
Arc'teryx Norvan LD 2 Trail Running Shoes - Men's,Arc'teryx,179.95,0,4.6,14,footwear,2020-10-17
Arc'teryx Konseal FL Approach Shoes - Men's,Arc'teryx,189.95,0,4.1,30,footwear,2020-10-17
Scarpa Inverno Mountaineering Double Boots - Men's,Scarpa,589.95,0,4.8,6,footwear,2020-10-17
Olukai Nui Sandals - Men's,Olukai,109.95,0,4.8,5,footwear,2020-10-17
Xero Shoes HFS Road Running Shoes - Men's,Xero Shoes,154.95,0,5,4,footwear,2020-10-17
Danner Mountain 600 Full Grain Waterproof Boots - Men's,Danner,124.93,50,5,3,footwear,2020-10-17
Salomon Sonic 3 Confidence Road Running Shoes - Men's,Salomon,126.94,25,4.3,6,footwear,2020-10-17
Vibram V-Run Road Running Shoes - Men's,Vibram,184.95,0,5,2,footwear,2020-10-17
Nike Air Zoom Pegasus 36 Road Running Shoes - Men's,Nike,154.95,0,4.5,2,footwear,2020-10-17
Vibram FiveFingers V-Aqua - Men's,Vibram,139.95,0,5,1,footwear,2020-10-17
Scarpa Ribelle Tech OD Boots - Men's,Scarpa,479.96,25,5,1,footwear,2020-10-17
Keen Rialto II 3 Point Sandals - Men's,Keen,169.95,0,5,1,footwear,2020-10-17
Vibram V-Alpha Training Shoes - Men's,Vibram,164.95,0,5,1,footwear,2020-10-17
New Balance 870 v5 Road Running Shoes - Men's,New Balance,149.95,0,5,1,footwear,2020-10-17
New Balance Fresh Foam Hierro v5 Trail Running Shoes - Men's,New Balance,179.95,0,5,1,footwear,2020-10-17
Keen Wild Sky Mid Waterproof Backpacking Boots - Men's,Keen,249.95,0,5,1,footwear,2020-10-17
Salomon Sense Flow Gore-Tex Trail Running Shoes - Men's,Salomon,159.95,0,5,1,footwear,2020-10-17
The North Face Flow Chute Waterproof Winter Boots - Men's,The North Face,169.99,0,4,2,footwear,2020-10-17
Keen Venture Waterproof Light Trail Shoes - Men's,Keen,199.95,0,4,1,footwear,2020-10-17
Reef One Biodegradable Flips - Men's,Reef,39.95,0,0,0,footwear,2020-10-17
Merrell Ascent Valley Shoes - Men's,Merrell,78.38,44,0,0,footwear,2020-10-17
Ecco Rugged Track Waterproof Insulated Boots - Men's,Ecco,143.98,52,0,0,footwear,2020-10-17
Keen The Slater ll Insulated Waterproof Boots - Men's,Keen,219.95,0,0,0,footwear,2020-10-17
CAT Sterling Waterproof Shoes - Men's,CAT,111.94,30,0,0,footwear,2020-10-17
Ecco Cheja Offroad Lite Sandals - Men's,Ecco,169.95,0,0,0,footwear,2020-10-17
Oboz Firebrand II Low Leather Light Trail Shoes - Men's,Oboz,169.95,0,0,0,footwear,2020-10-17
Adidas Terrex Agravic LT Gore-Tex Trail Running Shoes - Men's,Adidas,129.95,0,0,0,footwear,2020-10-17
Adidas Adizero Boston Boost 8 Road Running Shoes - Men's,Adidas,159.95,0,0,0,footwear,2020-10-17
New Balance Fresh Foam Zante Training Shoes - Men's,New Balance,119.95,0,0,0,footwear,2020-10-17
New Balance 997H Shoes - Men's,New Balance,119.95,0,0,0,footwear,2020-10-17
Saucony Freedom 3 Road Running Shoes - Men's,Saucony,149.94,25,0,0,footwear,2020-10-17
On Cloudflow Road Running Shoes - Men's,On,169.95,0,0,0,footwear,2020-10-17
Saucony Kinvara 11 Road Running Shoes - Men's,Saucony,139.95,0,0,0,footwear,2020-10-17
On Cloudswift Road Running Shoes - Men's,On,189.95,0,0,0,footwear,2020-10-17
The North Face Ultra XC FUTURELIGHT Winter Boots - Men's,The North Face,209.99,0,0,0,footwear,2020-10-17
Asics Fujitrabuco Lyte Trail Running Shoes - Men's,Asics,149.95,0,3.8,4,footwear,2020-10-17
Asics GT-2000 8 Lite-Show Road Running Shoes - Men's,Asics,169.95,0,0,0,footwear,2020-10-17
New Balance Fresh Foam Roav Shoes - Men's,New Balance,109.95,0,0,0,footwear,2020-10-17
Columbia Molokai III Flips - Men's,Columbia,84.95,0,0,0,footwear,2020-10-17
Salomon OUT Gore-Tex Pro Light Trail Shoes - Men's,Salomon,209.95,0,3.7,6,footwear,2020-10-17
On Cloudstratus Road Running Shoes - Men's,On,219.95,0,3.5,2,footwear,2020-10-17
On Cloudflyer Reflective Waterproof Road Running Shoes - Men's,On,219.95,0,3,1,footwear,2020-10-17
Timberland Originals Chukka Boots - Men's,Timberland,159.95,0,3,1,footwear,2020-10-17
Salomon Tech Lite Watershoes - Men's,Salomon,109.95,0,3.6,7,footwear,2020-10-17
Kodiak Dundonald Arctic Grip SaltShield Waterproof Insulated Winter Boots - Men's,Kodiak,209.95,0,2,1,footwear,2020-10-17
Nike React Infinity Run Flyknit Road Running Shoes - Men's,Nike,214.95,0,2,1,footwear,2020-10-17
Salomon X Raise Light Trail Shoes - Men's,Salomon,139.95,0,3.2,4,footwear,2020-10-17
Adidas Solar Glide Road Running Shoes - Men's,Adidas,179.95,0,1,1,footwear,2020-10-17
Chaco Z/Cloud Sandals - Men's,Chaco,104.94,25,2.8,6,footwear,2020-10-17
