,Brand,Current_price,Discount,Avg_review_outof5,Num_reviews,Product_category,Date_retrieved
Timberland Newport Bay Canvas Oxford Shoes - Women's,Timberland,38.93,40,4.6,37,footwear,2020-10-17
UGG Classic Short Waterproof Arctic Grip Boots - Women's,UGG,224.95,0,4.6,255,footwear,2020-10-17
Saucony Peregrine 10 Invisible Fit Gore-Tex Trail Running Shoes - Women's,Saucony,179.95,0,0,0,footwear,2020-10-17
Darn Tough Rubic Shorty Socks - Women's,Darn Tough,22.95,0,5,1,footwear,2020-10-17
Saola Sequoia Recycled Vegan Shoes - Women's,Saola,54.93,45,4.7,3,footwear,2020-10-17
Brooks Cascadia 15 Gore-Tex Trail Running Shoes - Women's,Brooks,174.95,0,2.7,3,footwear,2020-10-17
Merrell MTL Skyfire Trail Running Shoes - Women's,Merrell,96.94,25,5,1,footwear,2020-10-17
New Balance Minimus 20v7 Training Shoes - Women's,New Balance,129.95,0,4.5,2,footwear,2020-10-17
Kamik Bailee 2 Waterproof Insulated Boots - Women's,Kamik,129.95,0,0,0,footwear,2020-10-17
Teva Hurricane Drift Sandals - Women's,Teva,41.25,25,4.2,411,footwear,2020-10-17
Merrell Bare Access XTR Eco Sweeper Trail Running Shoes - Women's,Merrell,104.94,25,5,3,footwear,2020-10-17
"Xtratuf 6"" Salmon Sisters Ankle Rain Boots - Women's",Xtratuf,124.95,0,5,1,footwear,2020-10-17
Arc'teryx Acrux TR Gore-Tex Hiking Boots - Women's,Arc'teryx,339.95,0,4.1,9,footwear,2020-10-17
Brooks Caldera 4 Trail Running Shoes - Women's,Brooks,159.95,0,4.5,92,footwear,2020-10-17
Stance Uncommon Solids Wool Crew Socks - Women's,Stance,27,0,0,0,footwear,2020-10-17
Salomon Vaya Light Trail Shoes - Women's,Salomon,149.95,0,4.6,5,footwear,2020-10-17
Altra Superior 4.5 Trail Running Shoes - Women's,Altra,149.95,0,0,0,footwear,2020-10-17
Salomon XA Wild Trail Running Shoes - Women's,Salomon,159.95,0,3.5,2,footwear,2020-10-17
Arc'teryx Aerios FL Gore-Tex Light Hiking Shoes - Women's,Arc'teryx,199.95,0,4.2,14,footwear,2020-10-17
Smartwool Non-Binding Pressure Free Palm Crew Socks - Women's,Smartwool,25.95,0,0,0,footwear,2020-10-17
The North Face Ultra 111 Waterproof Light Trail Shoes - Women's,The North Face,111.94,30,4.5,2,footwear,2020-10-17
Hoka One One Clifton Edge Road Running Shoes - Women's,Hoka,199.95,0,3.7,51,footwear,2020-10-17
Columbia Trans Alps F.K.T. III Trail Running Shoes - Women's,Columbia,107.94,30,5,4,footwear,2020-10-17
Hoka One One Arahi 4 Road Running Shoes - Women's,Hoka,179.95,0,4.3,187,footwear,2020-10-17
Inov-8 X-Talon 255 Trail Running Shoes - Women's,Inov-8,109.93,50,3,1,footwear,2020-10-17
Lowa Explorer Gore-Tex Mid Hiking Boots - Women's,Lowa,279.95,0,0,0,footwear,2020-10-17
Darn Tough Waves Light Cushion Crew Socks - Women's,Darn Tough,28.95,0,0,0,footwear,2020-10-17
Injinji Liner Coolmax + Hiker Nuwool Crew Socks - Women's,Injinji,39.95,0,5,2,footwear,2020-10-17
Timberland Skyla Bay Mule/Clog Shoes - Women's,Timberland,35.97,40,4.6,25,footwear,2020-10-17
On Cloudventure Trail Running Shoes - Women's,On,189.95,0,4,1,footwear,2020-10-17
Injinji Trail Midweight Mini-Crew Coolmax Socks - Women's,Injinji,24.95,0,2,1,footwear,2020-10-17
Salomon X Ultra 3 Light Trail Shoes - Women's,Salomon,159.95,0,4.1,23,footwear,2020-10-17
Oboz Sapphire Low Bdry Light Trail Shoes - Women's,Oboz,179.95,0,0,0,footwear,2020-10-17
The North Face Activist Futurelight Light Trail Shoes - Women's,The North Face,179.99,50,3,2,footwear,2020-10-17
Columbia Vitesse Outdry Light Trail Shoes - Women's,Columbia,159.95,0,0,0,footwear,2020-10-17
Salomon Tech Amphib 4 Watershoes - Women's,Salomon,129.95,0,3.7,3,footwear,2020-10-17
La Sportiva Ultra Raptor Trail Running Shoes - Women's,La Sportiva,149.95,0,4.4,15,footwear,2020-10-17
Speedo Surfwalker Pro Mesh Water Shoes - Women's,Speedo,29.95,0,0,0,footwear,2020-10-17
Olukai Pehuea Shoes - Women's,Olukai,109.95,0,4.2,4,footwear,2020-10-17
Smartwool PhD Run Ultra Light Micro Socks - Women's,Smartwool,20.95,0,4.5,73,footwear,2020-10-17
Baffin Icefield Waterproof Winter Boots - Women's,Baffin,229.95,0,4.5,13,footwear,2020-10-17
Bridgedale Hike Midweight Merino Comfort Crew Socks - Women's,Bridgedale,29.95,0,0,0,footwear,2020-10-17
New Balance Minimus Prevail Training Shoes - Women's,New Balance,149.95,0,0,0,footwear,2020-10-17
Birkenstock Gizeh Birko-Flor Sandals - Women's,Birkenstock,129.95,0,3.6,5,footwear,2020-10-17
Heat Holders Original Twist Crew Socks - Women's,Heat Holders,15.99,0,0,0,footwear,2020-10-17
Keen Voyageur Light Trail Shoes - Women's,Keen,139.95,0,5,1,footwear,2020-10-17
Altra Solstice XT Training Shoes - Women's,Altra,139.95,0,5,1,footwear,2020-10-17
Bogs Patch Ankle Rain Boots - Women's,Bogs,74.95,0,0,0,footwear,2020-10-17
Darn Tough Birds Light Cushion Knee High Socks - Women's,Darn Tough,21.94,31,0,0,footwear,2020-10-17
Timberland Londyn Bria Chukkas - Women's,Timberland,99.95,0,4.6,51,footwear,2020-10-17
Stance Margo Hayes Hike Crew Socks - Women's,Stance,35.95,0,0,0,footwear,2020-10-17
Oboz Arete Low Light Trail Shoes - Women's,Oboz,154.95,0,0,0,footwear,2020-10-17
Darn Tough Pixie Stripe Crew Light Socks - Women's,Darn Tough,27.95,0,5,4,footwear,2020-10-17
Oboz Arete Mid B-Dry Hiking Shoes - Women's,Oboz,199.95,0,5,1,footwear,2020-10-17
La Sportiva Nepal Cube Gore-Tex Mountaineering Boots - Women's,La Sportiva,699.95,0,5,1,footwear,2020-10-17
Smartwool Secret Sleuth No Show Socks - Women's,Smartwool,17.95,0,2,4,footwear,2020-10-17
Altra Olympus 4 Trail Running Shoes - Women's,Altra,199.95,0,0,0,footwear,2020-10-17
Merrell Vapor Glove 4 Trail Running Shoes - Women's,Merrell,124.95,0,4,4,footwear,2020-10-17
Darn Tough Starboard Crew Light Socks - Women's,Darn Tough,27.95,0,0,0,footwear,2020-10-17
Heat Holders Original Solid Lite Crew Socks - Women's,Heat Holders,12.99,0,0,0,footwear,2020-10-17
Merrell Bravada Mid Waterproof Light Trail Shoes - Women's,Merrell,84.93,50,4.5,2,footwear,2020-10-17
Kodiak Low-Rider Original Boots - Women's,Kodiak,119.95,0,5,1,footwear,2020-10-17
UGG Selima Waterproof Boots - Women's,UGG,189.95,0,5,1,footwear,2020-10-17
Merrell Zion Mid Waterproof Light Trail Shoes - Women's,Merrell,189.95,0,0,0,footwear,2020-10-17
Smartwool PhD Pro Ski Race Socks - Women's,Smartwool,34.95,0,0,0,footwear,2020-10-17
Kamik Pippa Rain Boots - Women's,Kamik,59.95,0,0,0,footwear,2020-10-17
Merrell Coldpack Ice+ Moc Arctic Grip Waterproof Winter Boots - Women's,Merrell,179.95,0,0,0,footwear,2020-10-17
Scarpa Charmoz Mountaineering Boots - Women's,Scarpa,379,0,0,0,footwear,2020-10-17
New Balance Fresh Foam Hierro v5 Trail Running Shoes - Women's,New Balance,179.95,0,3.5,2,footwear,2020-10-17
Adidas Adizero Boston Boost 8 Road Running Shoes - Women's,Adidas,119.94,25,5,1,footwear,2020-10-17
Timberland Newport Bay Bumper Toe Slip-On Shoes - Women's,Timberland,32.97,40,4.8,8,footwear,2020-10-17
Smartwool Cushion Hide and Seek No Show Socks - Women's,Smartwool,18.95,0,5,1,footwear,2020-10-17
Saola Mindo Recycled Vegan Shoes - Women's,Saola,81.93,45,0,0,footwear,2020-10-17
Injinji Run Lightweight No Show Coolmax Socks - Women's,Injinji,19.95,0,5,1,footwear,2020-10-17
Wigwam Mount Katahdin Mid Crew Socks - Women's,Wigwam,17.95,0,0,0,footwear,2020-10-17
Sorel Explorer 1964 Waterproof Boots - Women's,Sorel,159.95,0,4.7,3,footwear,2020-10-17
Zamberlan 2094 Rosa Gore-Tex Backpacking Boots - Women's,Zamberlan,339.95,0,5,1,footwear,2020-10-17
Arc'teryx Norvan SL Trail Running Shoes - Women's,Arc'teryx,169.95,0,4.8,14,footwear,2020-10-17
The North Face Chilkat 400 Winter Boots - Women's,The North Face,199.99,0,2.8,6,footwear,2020-10-17
Vibram Furoshiki Training Shoes - Women's,Vibram,154.95,0,4,3,footwear,2020-10-17
Timberland Authentic Teddy Fleece Waterproof Fold-Down Boots - Women's,Timberland,159.95,0,4.6,153,footwear,2020-10-17
Darn Tough Bronwyn Light Cushion Crew Socks - Women's,Darn Tough,29.95,0,0,0,footwear,2020-10-17
Reef Cushion Bounce Slim Flips - Women's,Reef,32.94,27,5,1,footwear,2020-10-17
Timberland Jayne Fabric and Leather Waterproof Side Zip Boots - Women's,Timberland,189.95,0,4.9,47,footwear,2020-10-17
Altra Lone Peak 4.5 Low Trail Running Shoes - Women's,Altra,159.95,0,4.3,3,footwear,2020-10-17
Smartwool Board Life Crew Socks - Women's,Smartwool,27.95,0,0,0,footwear,2020-10-17
Altra King MT 2 Trail Running Shoes - Women's,Altra,189.95,0,0,0,footwear,2020-10-17
Olukai Ohana Flip - Women's,Olukai,79.95,0,4.7,11,footwear,2020-10-17
Salomon X Raise Light Trail Shoes - Women's,Salomon,139.95,0,5,1,footwear,2020-10-17
Bridgedale Cross Country Ski Socks - Women's,Bridgedale,25.95,0,0,0,footwear,2020-10-17
New Balance 515 Classic Shoes - Women's,New Balance,99.95,0,0,0,footwear,2020-10-17
Evolv Cruzer Psyche - Women's,Evolv,64.93,45,3.7,3,footwear,2020-10-17
Hoka One One Clifton 5 Road Running Shoes - Women's,Hoka,103.99,39,4.4,197,footwear,2020-10-17
Sorel Ella Sandals - Women's,Sorel,119.95,40,4.6,62,footwear,2020-10-17
Vibram FiveFingers KSO EVO Shoes - Women's,Vibram,129.95,0,4.1,9,footwear,2020-10-17
Darn Tough Watercolour Crew Light Socks - Women's,Darn Tough,27.95,0,5,2,footwear,2020-10-17
Oboz Bridger Premium Mid B-Dry Hiking Shoes - Women's,Oboz,269.95,0,0,0,footwear,2020-10-17
Sorel Out N About Plus Slip On Shoes - Women's,Sorel,99.95,0,4.6,73,footwear,2020-10-17
Keen Clearwater CNX Sandals - Women's,Keen,109.95,40,4.3,18,footwear,2020-10-17
Wigwam Ultra Cool-Lite Quarter Socks - Women's,Wigwam,13.95,0,0,0,footwear,2020-10-17
Bridgedale Hike Ultra Light T2 Coolmax Performance Boot - Women's,Bridgedale,24.95,0,5,1,footwear,2020-10-17
Altra Viho Road Running Shoes - Women's,Altra,77.93,40,5,1,footwear,2020-10-17
UGG Sammy Chevron Shoes - Women's,UGG,83.93,40,4.3,59,footwear,2020-10-17
Smartwool Non-Binding Pressure Free Triangle Crew - Women's,Smartwool,25.95,0,0,0,footwear,2020-10-17
Columbia SH/FT Outdry Mid Light Trail Shoes - Women's,Columbia,179.95,50,4.4,42,footwear,2020-10-17
Saucony Guide 13 TR Trail Running Shoes - Women's,Saucony,111.94,30,0,0,footwear,2020-10-17
Merrell Cham 8 Leather Mid Waterproof Hiking Boots - Women's,Merrell,229.95,0,0,0,footwear,2020-10-17
Hoka One One Rincon Road Running Shoes - Women's,Hoka,144.95,0,4.3,163,footwear,2020-10-17
Stance Band Tab Socks - Women's,Stance,28.95,0,5,1,footwear,2020-10-17
Birkenstock Mayari Sandals - Women's,Birkenstock,129.95,0,3.4,7,footwear,2020-10-17
Smartwool PhD Outdoor Light Print Mid Crew Socks - Women's,Smartwool,27.95,0,0,0,footwear,2020-10-17
Teva Tirra CT Sandals - Women's,Teva,89.94,25,4,27,footwear,2020-10-17
UGG Lynnden Sandals - Women's,UGG,89.93,40,4.7,7,footwear,2020-10-17
Sportful Pro Socks - Women's,Sportful,24.95,0,4,2,footwear,2020-10-17
Smartwool Color Block Cable Crew Socks - Women's,Smartwool,25.95,0,0,0,footwear,2020-10-17
New Balance Fresh Foam 1080v10 Road Running Shoes - Women's,New Balance,209.95,0,3,2,footwear,2020-10-17
Baffin Kylie Winter Boots - Women's,Baffin,91.98,60,4,1,footwear,2020-10-17
Bogs Sweetpea Winter Waterproof Boots - Women's,Bogs,89.95,0,5,1,footwear,2020-10-17
Darn Tough Prism Crew Light Socks - Women's,Darn Tough,27.95,0,0,0,footwear,2020-10-17
Brooks Cascadia 14 Trail Running Shoes - Women's,Brooks,111.93,30,3.7,115,footwear,2020-10-17
Merrell Bravada Light Trail Shoes - Women's,Merrell,90.94,30,2.3,3,footwear,2020-10-17
Stance Black on Black Crew Socks - Women's,Stance,22.95,0,0,0,footwear,2020-10-17
Bogs Sweetpea Ankle Rain Boots - Women's,Bogs,84.95,0,3,1,footwear,2020-10-17
Salomon Sense Ride 3 Trail Running Shoes - Women's,Salomon,159.95,0,4.5,32,footwear,2020-10-17
Arc'teryx Konseal FL Approach Shoes - Women's,Arc'teryx,189.95,0,3.5,11,footwear,2020-10-17
Keen Elle Backstrap Sandals - Women's,Keen,76.94,30,5,2,footwear,2020-10-17
Salomon Sense Pro 4 Trail Running Shoes - Women's,Salomon,169.95,0,4.3,6,footwear,2020-10-17
UGG Sammy Breeze Shoes - Women's,UGG,83.93,40,5,3,footwear,2020-10-17
Topo Athletic MT-3 Trail Running Shoes - Women's,Topo Athletic,84.93,50,0,0,footwear,2020-10-17
Vibram V-Train 2.0 Training Shoes - Women's,Vibram,164.95,0,5,1,footwear,2020-10-17
Vibram V-Trail 2.0 Trail Running Shoes - Women's,Vibram,164.95,0,0,0,footwear,2020-10-17
Nike Air Zoom Terra Kiger 6 Trail Running Shoes - Women's,Nike,164.95,0,0,0,footwear,2020-10-17
La Sportiva TX2 Approach Shoes - Women's,La Sportiva,144.95,0,4.5,10,footwear,2020-10-17
New Balance 890v8 Road Running Shoes - Women's,New Balance,159.95,0,5,1,footwear,2020-10-17
Keen Terradora Vent Light Trail Shoes - Women's,Keen,159.95,0,0,0,footwear,2020-10-17
Stance Presley Tab Run Socks - Women's,Stance,22.5,0,0,0,footwear,2020-10-17
Superfeet Trail Blazer Comfort Insoles - Women's,Superfeet,59.95,0,4.7,36,footwear,2020-10-17
Kari Traa Fres Felt Sneakers - Women's,Kari Traa,62.38,52,0,0,footwear,2020-10-17
Bridgedale Ski Midweight + Socks - Women's,Bridgedale,32,0,0,0,footwear,2020-10-17
Birkenstock Gizeh Leather Sandals - Women's,Birkenstock,159.95,0,5,2,footwear,2020-10-17
Vibram FiveFingers V-Aqua - Women's,Vibram,139.95,0,5,1,footwear,2020-10-17
Saucony Switchback ISO Trail Running Shoes - Women's,Saucony,135.94,20,0,0,footwear,2020-10-17
Salomon Sonic 3 Accelerate Road Running Shoes - Women's,Salomon,169.95,0,4.2,4,footwear,2020-10-17
Smartwool Hide and Seek No Show - Women's,Smartwool,17.95,0,0,0,footwear,2020-10-17
UGG Adaleen Shoes - Women's,UGG,98.93,40,4.3,22,footwear,2020-10-17
Ecco Soft 7 Tred High Top Gore-Tex Sneakers - Women's,Ecco,124.93,50,0,0,footwear,2020-10-17
Sorel Kinetic Lite Lace Sneakers - Women's,Sorel,129.95,0,4.6,64,footwear,2020-10-17
Darn Tough Animal Haus Lightweight Crew Socks - Women's,Darn Tough,27.95,0,0,0,footwear,2020-10-17
Timberland Newport Bay Bumper Toe Oxford Shoes - Women's,Timberland,35.93,40,4.8,11,footwear,2020-10-17
Injinji Ultra Run No Show Coolmax Socks - Women's,Injinji,26.95,0,0,0,footwear,2020-10-17
Sorel Roaming Buckle Slides - Women's,Sorel,119.95,0,0,0,footwear,2020-10-17
Teva Flatform Universal Mesh Print - Women's,Teva,74.94,25,4.6,67,footwear,2020-10-17
Columbia Montrail F.K.T. Trail Running Shoes - Women's,Columbia,114.94,30,5,1,footwear,2020-10-17
Xero Shoes Mesa Trail Running Shoes - Women's,Xero Shoes,118.94,30,3.5,2,footwear,2020-10-17
The North Face Back-to-Berkeley II Insulated Boots - Women's,The North Face,101.99,40,4.7,6,footwear,2020-10-17
Reef Rover Catch Flips - Women's,Reef,20,64,4.2,117,footwear,2020-10-17
Kodiak Georgian Shoes - Women's,Kodiak,46.93,51,0,0,footwear,2020-10-17
Chaco Lowdown Sandals - Women's,Chaco,109.95,0,5,1,footwear,2020-10-17
Birkenstock Mayari Leather Sandals - Women's,Birkenstock,159.95,0,3.4,10,footwear,2020-10-17
Sorel Out N About Plus Slide Sandals - Women's,Sorel,31.68,68,4.3,18,footwear,2020-10-17
Kodiak Low-Rider Chelsea Boots - Women's,Kodiak,109.95,0,0,0,footwear,2020-10-17
Keen Lorelai Slip-on Shoes - Women's,Keen,109.95,0,0,0,footwear,2020-10-17
Salomon Tech Lite Watershoes - Women's,Salomon,109.95,0,0,0,footwear,2020-10-17
Stance Uncommon Run Quarter Socks - Women's,Stance,22,0,0,0,footwear,2020-10-17
Keen Hush Knit MJ CNX Shoes - Women's,Keen,114.95,0,2,2,footwear,2020-10-17
Darn Tough Top Down Solid Socks - Women's,Darn Tough,17.95,0,0,0,footwear,2020-10-17
Olukai Ho'opio Sandals - Women's,Olukai,79.95,0,4.4,12,footwear,2020-10-17
Salomon Sense Ride 2 Gore-Tex Invisible Fit Trail Running Shoes - Women's,Salomon,100.78,44,3.7,7,footwear,2020-10-17
Darn Tough Topless Multi Stripe Socks - Women's,Darn Tough,18.95,0,0,0,footwear,2020-10-17
Adidas Adizero RC 2 Road Running Shoes - Women's,Adidas,96.94,25,0,0,footwear,2020-10-17
Nike React Infinity Run Flyknit Road Running Shoes - Women's,Nike,214.95,0,0,0,footwear,2020-10-17
Darn Tough O Canada Over-the-Calf Light Cushion Ski Socks - Women's,Darn Tough,34.95,0,0,0,footwear,2020-10-17
Smartwool PhD Pro Freeski Socks - Women's,Smartwool,34.95,0,0,0,footwear,2020-10-17
Vans UltraRange EXO Shoes - Women's,Vans,119.95,0,0,0,footwear,2020-10-17
Keen Elsa IV Gore Slip-on Shoes - Women's,Keen,89.95,0,0,0,footwear,2020-10-17
Merrell Terran Ari Lattice Sandals - Women's,Merrell,49.93,50,2.8,13,footwear,2020-10-17
Keen Elsa IV Sneakers - Women's,Keen,99.95,0,3.5,2,footwear,2020-10-17
Birkenstock Gizeh EVA Sandals - Women's,Birkenstock,59.95,0,5,8,footwear,2020-10-17
Darn Tough Light Cushion Nordic Ski Socks - Women's,Darn Tough,31.95,0,0,0,footwear,2020-10-17
Bogs Le Jardin Rain Boots - Women's,Bogs,79.95,0,0,0,footwear,2020-10-17
Columbia SH/FT Mid Breeze Light Trail Shoes - Women's,Columbia,79.93,50,0,0,footwear,2020-10-17
Sorel Ella Slip On Shoes - Women's,Sorel,104.94,25,4.4,58,footwear,2020-10-17
Sorel Ella Slingback Shoes - Women's,Sorel,77.93,40,0,0,footwear,2020-10-17
Keen Lana Cross Strap Sandals - Women's,Keen,139.95,0,0,0,footwear,2020-10-17
Saola Semnoz III Shoes - Women's,Saola,60,57,4,1,footwear,2020-10-17
Merrell Kalari Lore Wrap Sandals - Women's,Merrell,59.93,50,4,1,footwear,2020-10-17
Reef Escape Biodegradable Mules - Women's,Reef,59.94,25,0,0,footwear,2020-10-17
The North Face Shellista II Waterproof Insulated Mid Boots - Women's,The North Face,94.93,50,2.4,11,footwear,2020-10-17
Merrell Trail Glove 5 Trail Running Shoes - Women's,Merrell,74.93,50,4,3,footwear,2020-10-17
Bridgedale Hike Lightweight T2 Coolmax Performance Boot - Women's,Bridgedale,24.95,0,0,0,footwear,2020-10-17
Brooks Ricochet 2 Road Running Shoes - Women's,Brooks,159.95,0,4,126,footwear,2020-10-17
Arc'teryx Arakys Approach Shoes - Women's,Arc'teryx,159.95,0,4.6,26,footwear,2020-10-17
Reef Cushion Bounce Court Flips - Women's,Reef,36.94,26,0,0,footwear,2020-10-17
Keen Rose Sandals - Women's,Keen,99.95,0,4.6,26,footwear,2020-10-17
Reef One Biodegradable Slides - Women's,Reef,29.94,25,0,0,footwear,2020-10-17
La Sportiva Wildcat Trail Running Shoes - Women's,La Sportiva,71.2,43,4.4,29,footwear,2020-10-17
Crocs Literide Stretch Sandals - Women's,Crocs,54.95,0,3.9,137,footwear,2020-10-17
Smartwool Curated Valley Delight No Show Socks - Women's,Smartwool,19.95,0,0,0,footwear,2020-10-17
Salomon Sonic 3 Balance Road Running Shoes - Women's,Salomon,169.95,0,4.6,18,footwear,2020-10-17
La Sportiva Kaptiva Trail Running Shoes - Women's,La Sportiva,159.95,0,4.8,13,footwear,2020-10-17
Timberland Euro Hiker Fabric and Leather Waterproof Hiking Boots - Women's,Timberland,149.95,0,4.6,15,footwear,2020-10-17
Columbia Molokini III Flips - Women's,Columbia,84.95,0,4,43,footwear,2020-10-17
UGG Tuolumne Flips - Women's,UGG,47.93,40,4.2,20,footwear,2020-10-17
Salomon Ultra Pro Trail Running Shoes - Women's,Salomon,179.95,0,4.1,22,footwear,2020-10-17
Hoka One One Elevon 2 Road Running Shoes - Women's,Hoka,199.95,0,4,29,footwear,2020-10-17
"Timberland Premium 6"" Waterproof Rebotl Boots - Women's",Timberland,189.95,0,4.8,5,footwear,2020-10-17
Salomon Predict RA Road Running Shoes - Women's,Salomon,199.95,0,4.1,13,footwear,2020-10-17
La Sportiva Nepal Evo Gore-Tex Mountaineering Boots - Women's,La Sportiva,499,23,4.8,4,footwear,2020-10-17
Chaco Z/Cloud Sandals - Women's,Chaco,139.95,0,5,3,footwear,2020-10-17
Canada West WM Moorby Lace Up Brogue 2901 Boots - Women's,Canada West,181.94,30,4.5,4,footwear,2020-10-17
Birkenstock Florida Soft Sandals - Women's,Birkenstock,139.95,0,5,2,footwear,2020-10-17
Timberland Malibu Waves Two Band Sandals - Women's,Timberland,89.95,0,4.2,4,footwear,2020-10-17
Brooks Levitate 3 Road Running Shoes - Women's,Brooks,132.93,30,3.2,524,footwear,2020-10-17
Timberland Mt Maddsen Waterproof Mid Hiking Shoes - Women's,Timberland,139.95,0,5,1,footwear,2020-10-17
Birkenstock Madrid Sandals - Women's,Birkenstock,109.95,0,5,1,footwear,2020-10-17
Birkenstock Madrid EVA Sandals - Women's,Birkenstock,49.95,0,5,1,footwear,2020-10-17
Kari Traa Fres Wool Sneakers - Women's,Kari Traa,67.18,52,5,1,footwear,2020-10-17
Keen Elena Mid Insulated Waterproof Boots - Women's,Keen,159.95,0,5,1,footwear,2020-10-17
Keen SOLR Sandals - Women's,Keen,119.95,0,5,1,footwear,2020-10-17
Altra Timp 2 Trail Running Shoes - Women's,Altra,179.95,0,5,1,footwear,2020-10-17
Salomon Sonic 3 Confidence Road Running Shoes - Women's,Salomon,169.95,0,4,5,footwear,2020-10-17
Merrell Antora X Trail Sisters Trail Running Shoes - Women's,Merrell,149.95,0,5,1,footwear,2020-10-17
On Cloudflow Road Running Shoes - Women's,On,169.95,0,4,4,footwear,2020-10-17
Crocs Swiftwater Telluride Sandals - Women's,Crocs,49.95,0,3.8,55,footwear,2020-10-17
On Cloudflyer Reflective Waterproof Road Running Shoes - Women's,On,219.95,0,4,1,footwear,2020-10-17
Danner Trail 2650 Gore-Tex Trail Shoes - Women's,Danner,114.93,50,4,1,footwear,2020-10-17
Nike Wildhorse 6 Trail Running Shoes - Women's,Nike,169.95,0,4,1,footwear,2020-10-17
La Sportiva Nepal Cube Gore-Tex Mountaineering Boots - Women's,La Sportiva,475.93,40,0,0,footwear,2020-10-17
Scarpa Crux Approach Shoes - Women's,Scarpa,179.95,0,0,0,footwear,2020-10-17
Keen Hush Knit CNX Shoes - Women's,Keen,124.95,0,0,0,footwear,2020-10-17
Sorel Ella Mules - Women's,Sorel,96.94,25,3.8,4,footwear,2020-10-17
Keen Evofit 1 Sandals - Women's,Keen,64,60,0,0,footwear,2020-10-17
Ecco Yucatan Offroad Sandals - Women's,Ecco,169.95,0,0,0,footwear,2020-10-17
Keen Sofia Slide Sandals - Women's,Keen,60,52,0,0,footwear,2020-10-17
Vibram V-Alpha Training Shoes - Women's,Vibram,164.95,0,0,0,footwear,2020-10-17
New Balance Solvi V2 Road Running Shoes - Women's,New Balance,139.95,0,0,0,footwear,2020-10-17
New Balance 870 V5 Road Running Shoes - Women's,New Balance,149.95,0,0,0,footwear,2020-10-17
Ecco Trace Waterproof Insulated Boots - Women's,Ecco,145.58,44,0,0,footwear,2020-10-17
Nike Air Zoom Pegasus 36 Road Running Shoes - Women's,Nike,154.95,0,0,0,footwear,2020-10-17
Saola Atacama II Shoes - Women's,Saola,64,57,0,0,footwear,2020-10-17
Darn Tough Outer Limits Over-the-Calf Padded Light Cushioning Socks - Women's,Darn Tough,36.95,0,0,0,footwear,2020-10-17
Darn Tough Snowflake Over-the-Calf Cushion Ski Socks - Women's,Darn Tough,34.95,0,0,0,footwear,2020-10-17
Kamik Momentum 2 Waterproof Insulated Boots - Women's,Kamik,99.95,0,0,0,footwear,2020-10-17
Royal Canadian Cambridge Waterproof Insulated Boots - Women's,Royal Canadian,249.95,0,0,0,footwear,2020-10-17
Darn Tough Cushion Ski Socks - Women's,Darn Tough,34.95,0,0,0,footwear,2020-10-17
Nike Metcon 5 Training Shoes - Women's,Nike,169.95,0,0,0,footwear,2020-10-17
Brave Soles The Aventura Sandals - Women's,Brave Soles,58.94,31,0,0,footwear,2020-10-17
Saucony Peregrine ICE+ Trail Running Shoes - Women's,Saucony,189.95,0,0,0,footwear,2020-10-17
Ecco Cheja Offroad Lite Sandals - Women's,Ecco,169.95,0,0,0,footwear,2020-10-17
Brave Soles The Ophelia Sandals - Women's,Brave Soles,55.94,30,0,0,footwear,2020-10-17
Brave Soles The Jasmine Sandals - Women's,Brave Soles,58.94,31,0,0,footwear,2020-10-17
Reef Escape Biodegradable Woven Sling Shoes - Women's,Reef,59.94,25,0,0,footwear,2020-10-17
Reef Escape Biodegradable Sling Shoes - Women's,Reef,47.94,26,0,0,footwear,2020-10-17
Xtratuf Topwater Slip-On Deck Shoes - Women's,Xtratuf,99.95,0,0,0,footwear,2020-10-17
Stance Bailey Tab Run Socks - Women's,Stance,28.95,0,0,0,footwear,2020-10-17
Lowa Locarno Gore-Tex Low Shoes - Women's,Lowa,269.95,0,0,0,footwear,2020-10-17
Arc'teryx Konseal LT Approach Shoes - Women's,Arc'teryx,169.95,0,0,0,footwear,2020-10-17
Timberland Safari Dawn Two Band Sandals - Women's,Timberland,99.95,0,0,0,footwear,2020-10-17
The North Face Back-To-Berkeley Redux Remtlz Lux Boots - Women's,The North Face,179.99,0,0,0,footwear,2020-10-17
Keen Kaci II Mid Waterproof Winter Boots - Women's,Keen,179.95,0,0,0,footwear,2020-10-17
Inov-8 Roclite G 275 Trail Running Shoes - Women's,Inov-8,86.93,50,0,0,footwear,2020-10-17
Salewa Wildfire Approach Shoes - Women's,Salewa,129.94,26,0,0,footwear,2020-10-17
New Balance Fresh Foam Zante Training Shoes - Women's,New Balance,119.95,0,0,0,footwear,2020-10-17
Vibram V-Run Road Running Shoes - Women's,Vibram,184.95,0,0,0,footwear,2020-10-17
On Cloudstratus Road Running Shoes - Women's,On,219.95,0,0,0,footwear,2020-10-17
On Cloudswift Road Running Shoes - Women's,On,189.95,0,0,0,footwear,2020-10-17
Merrell Banshee Trail Running Shoes - Women's,Merrell,119.95,0,0,0,footwear,2020-10-17
Merrell Tide Riser Luna T Trap Leather Sandals - Women's,Merrell,96.94,25,0,0,footwear,2020-10-17
The North Face Back-to-Berkeley Mid Waterproof Boots - Women's,The North Face,189.99,0,0,0,footwear,2020-10-17
